StoryID,TokenID,Masked_Word,B1,B2,B3,B4,B5,B6,B7,GT,GT_isboundary,GT_boundary_forbidden
G4S4,G4040005,<adjective_degree>,0,0,0,1,0,0,0,1,0,0
G4S4,G4040006,up,0,0,0,0,1,0,0,1,0,0
G4S4,G4040007,in,0,0,0,0,0,0,0,0,0,1
G4S4,G4040008,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040009,"<mountain_range>,",1,1,1,1,1,1,1,7,1,0
G4S4,G4040010,where,0,0,0,0,0,0,0,0,0,1
G4S4,G4040011,it,0,0,0,0,0,0,0,0,0,1
G4S4,G4040012,is,0,0,0,0,0,0,0,0,0,1
G4S4,G4040013,very,0,0,0,0,0,0,0,0,0,1
G4S4,G4040014,<adjective_temperature>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040015,It,0,0,0,0,0,0,0,0,0,1
G4S4,G4040016,<weather_action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040017,there.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040018,Even,0,0,0,0,0,0,0,0,0,1
G4S4,G4040019,in,0,0,0,0,0,0,0,0,0,1
G4S4,G4040020,"<season>,",1,1,1,1,1,1,1,7,1,0
G4S4,G4040021,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040022,<substance>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040023,there,0,1,1,0,0,0,0,2,0,0
G4S4,G4040024,is,0,0,0,0,0,0,0,0,0,1
G4S4,G4040025,<adjective_temperature>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040026,<adjective_temperature>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040027,And,1,0,0,0,0,0,0,1,0,0
G4S4,G4040028,in,0,0,0,0,0,0,0,0,0,1
G4S4,G4040029,"<season>,",1,0,0,1,0,1,1,4,0,0
G4S4,G4040030,of,0,0,0,0,0,0,0,0,0,1
G4S4,G4040031,"course,",1,1,1,1,1,1,1,7,1,0
G4S4,G4040032,there,0,0,0,0,0,0,0,0,0,1
G4S4,G4040033,is,0,0,0,0,0,0,0,0,0,1
G4S4,G4040034,only,0,0,0,0,0,0,0,0,0,1
G4S4,G4040035,<weather_phenomenon>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040036,and,0,0,0,0,0,0,0,0,0,1
G4S4,G4040037,<substance>.,1,1,0,1,1,1,1,6,1,0
G4S4,G4040038,In,0,0,0,0,0,0,0,0,0,1
G4S4,G4040039,"<season>,",1,1,1,1,1,1,1,7,1,0
G4S4,G4040040,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040041,<animal>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040042,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040043,<number>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040044,<clothing>.,1,0,0,1,1,1,1,5,1,0
G4S4,G4040045,This,0,0,0,0,0,0,0,0,0,1
G4S4,G4040046,<clothing>,0,1,0,0,0,0,0,1,0,0
G4S4,G4040047,is,0,0,0,0,0,0,0,0,0,1
G4S4,G4040048,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040049,of,0,0,1,0,1,0,0,2,0,0
G4S4,G4040050,"<adjective_length>,",1,1,0,1,0,1,1,5,1,0
G4S4,G4040051,<adjective_texture>,0,0,0,1,0,0,0,1,0,0
G4S4,G4040052,<material>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040053,It,0,0,0,0,0,0,0,0,0,1
G4S4,G4040054,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040055,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040056,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040057,<body_part>,1,1,1,1,1,1,1,7,1,0
G4S4,G4040058,and,0,0,0,0,0,0,0,0,0,1
G4S4,G4040059,<fraction>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040060,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040061,<body_part>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040062,The,0,0,0,0,0,0,0,0,0,1
G4S4,G4040063,<ordinal>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040064,<clothing>,0,1,0,0,1,0,1,3,0,0
G4S4,G4040065,<action>,0,0,0,1,0,0,0,1,0,0
G4S4,G4040066,<location>,0,0,1,0,0,0,0,1,0,0
G4S4,G4040067,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040068,"<ordinal>,",1,1,0,1,1,1,1,6,1,0
G4S4,G4040069,only,0,0,0,0,0,0,0,0,0,1
G4S4,G4040070,in,0,0,0,0,0,0,0,0,0,1
G4S4,G4040071,<season>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040072,It,0,0,0,0,0,0,0,0,0,1
G4S4,G4040073,is,0,1,0,0,0,0,0,1,0,0
G4S4,G4040074,a,0,0,0,0,0,0,0,0,0,1
G4S4,G4040075,<adjective_thickness>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040076,<clothing>,0,1,0,1,1,0,0,3,0,0
G4S4,G4040077,of,0,0,0,0,0,0,0,0,0,1
G4S4,G4040078,"<adjective_length>,",1,1,1,1,0,1,1,6,1,0
G4S4,G4040079,<adjective_texture>,0,0,0,1,0,0,0,1,0,0
G4S4,G4040080,<material>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040081,It,0,0,0,0,0,0,0,0,0,1
G4S4,G4040082,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040083,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040084,<animal>,0,1,0,0,0,0,0,1,0,0
G4S4,G4040085,very,0,0,0,0,0,0,0,0,0,1
G4S4,G4040086,<adjective_temperature>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040087,As,0,0,0,0,0,0,0,0,0,1
G4S4,G4040088,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040089,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040090,<season>,0,1,0,0,0,0,0,1,0,0
G4S4,G4040091,<adverb>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040092,"<action>,",1,1,1,1,1,1,1,7,1,0
G4S4,G4040093,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040094,<animal>'s,0,0,0,0,0,0,0,0,0,1
G4S4,G4040095,<adjective_thickness>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040096,<season>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040097,<clothing>,0,1,0,0,1,0,0,2,0,0
G4S4,G4040098,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040099,to,0,0,0,0,0,0,0,0,0,1
G4S4,G4040100,<action>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040101,The,0,0,0,0,0,0,0,0,0,1
G4S4,G4040102,<animal>,0,1,0,0,0,0,0,1,0,0
G4S4,G4040103,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040104,in,0,0,0,0,0,0,0,0,0,1
G4S4,G4040105,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040106,"<celestial_body>,",1,1,1,1,1,1,1,7,1,0
G4S4,G4040107,and,0,0,0,0,0,0,0,0,0,1
G4S4,G4040108,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040109,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040110,<clothing>,0,1,0,0,0,0,0,1,0,0
G4S4,G4040111,<adverb>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040112,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040113,"off,",1,1,1,1,1,1,1,7,1,0
G4S4,G4040114,<action>,0,1,1,0,0,0,0,2,0,0
G4S4,G4040115,a,0,0,0,0,0,0,0,0,0,1
G4S4,G4040116,<comparative>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040117,<season>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040118,<clothing>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040119,<location>.,1,1,1,1,1,1,1,7,1,0
G4S4,G4040120,The,0,0,0,0,0,0,0,0,0,1
G4S4,G4040121,<animal>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040122,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040123,this,0,0,0,0,0,0,0,0,0,1
G4S4,G4040124,"<concept>,",1,1,1,1,1,1,1,7,1,0
G4S4,G4040125,as,0,0,0,0,0,0,0,0,0,1
G4S4,G4040126,it,0,0,0,0,0,0,0,0,0,1
G4S4,G4040127,can,0,0,0,0,0,0,0,0,0,1
G4S4,G4040128,now,0,0,0,0,0,0,0,0,0,1
G4S4,G4040129,<action>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040130,more,0,0,0,0,0,0,0,0,0,1
G4S4,G4040131,<adverb>,1,1,1,1,1,1,1,7,1,0
G4S4,G4040132,and,0,0,0,0,0,0,0,0,0,1
G4S4,G4040133,is,0,0,0,0,0,0,0,0,0,1
G4S4,G4040134,more,0,0,0,0,0,0,0,0,0,1
G4S4,G4040135,<adjective>,0,1,1,1,1,0,0,4,0,0
G4S4,G4040136,in,0,0,0,0,0,0,0,0,0,1
G4S4,G4040137,the,0,0,0,0,0,0,0,0,0,1
G4S4,G4040138,<comparative>,0,0,0,0,0,0,0,0,0,1
G4S4,G4040139,<weather>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050001,A,0,0,0,0,0,0,0,0,0,1
G4S5,G4050002,<person>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050003,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050004,the,0,0,0,0,0,0,0,0,0,1
G4S5,G4050005,<profession>,1,1,1,1,1,1,1,7,1,0
G4S5,G4050006,that,0,0,0,0,0,0,0,0,0,1
G4S5,G4050007,he,0,0,0,0,0,0,0,0,0,1
G4S5,G4050008,was,0,0,0,0,0,0,0,0,0,1
G4S5,G4050009,not,0,0,1,0,0,0,0,1,0,0
G4S5,G4050010,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050011,<adverb>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050012,Nothing,1,0,1,0,0,1,0,3,0,0
G4S5,G4050013,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050014,to,0,0,0,0,0,0,0,0,0,1
G4S5,G4050015,<action>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050016,the,0,0,0,0,0,0,0,0,0,1
G4S5,G4050017,<person>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050018,<emotion>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050019,The,0,0,0,0,0,0,0,0,0,1
G4S5,G4050020,<profession>,0,1,1,0,0,1,0,3,0,0
G4S5,G4050021,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050022,the,0,0,0,0,0,0,0,0,0,1
G4S5,G4050023,<person>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050024,<adverb>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050025,He,0,0,0,0,0,0,0,0,0,1
G4S5,G4050026,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050027,the,0,0,0,0,0,0,0,0,0,1
G4S5,G4050028,<person>,0,1,1,1,1,1,0,5,1,0
G4S5,G4050029,that,0,0,0,0,0,0,0,0,0,1
G4S5,G4050030,there,0,0,1,0,0,0,0,1,0,0
G4S5,G4050031,was,0,0,0,0,0,0,0,0,0,1
G4S5,G4050032,nothing,0,0,0,0,0,0,0,0,0,1
G4S5,G4050033,<adjective>,0,1,1,0,1,1,0,4,0,0
G4S5,G4050034,with,0,0,0,0,0,0,0,0,0,1
G4S5,G4050035,his,0,0,0,0,0,0,0,0,0,1
G4S5,G4050036,<entity>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050037,It,0,0,0,0,0,0,0,0,0,1
G4S5,G4050038,was,0,0,0,0,0,0,0,0,0,1
G4S5,G4050039,his,0,0,0,0,0,0,0,0,0,1
G4S5,G4050040,<organ>,1,1,1,0,1,1,0,5,1,0
G4S5,G4050041,that,0,0,0,0,0,0,0,0,0,1
G4S5,G4050042,was,0,0,0,0,0,0,0,0,0,1
G4S5,G4050043,"<adjective>,",1,1,1,1,1,1,1,7,1,0
G4S5,G4050044,and,0,0,0,0,0,0,0,0,0,1
G4S5,G4050045,he,0,0,0,0,0,0,0,0,0,1
G4S5,G4050046,should,0,0,1,0,0,0,0,1,0,0
G4S5,G4050047,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050048,himself,0,0,0,0,0,0,0,0,0,1
G4S5,G4050049,up.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050050,The,0,0,0,0,0,0,0,0,0,1
G4S5,G4050051,<profession>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050052,<action>,0,0,1,1,1,1,1,5,1,0
G4S5,G4050053,that,1,1,0,0,0,0,0,2,0,0
G4S5,G4050054,he,0,0,0,0,0,0,0,0,0,1
G4S5,G4050055,should,0,0,1,0,0,0,0,1,0,0
G4S5,G4050056,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050057,out,0,0,0,0,0,0,0,0,0,1
G4S5,G4050058,into,0,0,0,0,0,0,0,0,0,1
G4S5,G4050059,the,0,0,0,0,0,0,0,0,0,1
G4S5,G4050060,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050061,"<element>,",1,1,1,1,1,1,1,7,1,0
G4S5,G4050062,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050063,to,0,0,0,0,0,0,0,0,0,1
G4S5,G4050064,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050065,"<people>,",1,1,1,1,1,1,1,7,1,0
G4S5,G4050066,and,0,0,0,0,0,0,0,0,0,1
G4S5,G4050067,<superlative>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050068,of,0,0,0,0,0,0,0,0,0,1
G4S5,G4050069,"all,",1,1,1,1,1,1,1,7,1,0
G4S5,G4050070,<action>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050071,The,0,0,0,0,0,0,0,0,0,1
G4S5,G4050072,<person>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050073,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050074,his,0,0,0,0,0,0,0,0,0,1
G4S5,G4050075,<body_part>,0,1,1,0,1,1,1,5,1,0
G4S5,G4050076,and,0,0,0,0,0,0,0,0,0,1
G4S5,G4050077,<action>,0,1,0,1,0,0,0,2,0,0
G4S5,G4050078,that,0,0,1,0,0,0,0,1,0,0
G4S5,G4050079,it,0,0,0,0,0,0,0,0,0,1
G4S5,G4050080,was,0,0,0,0,0,0,0,0,0,1
G4S5,G4050081,of,0,0,0,0,0,0,0,0,0,1
G4S5,G4050082,no,0,0,0,0,0,0,0,0,0,1
G4S5,G4050083,<value>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050084,The,0,0,0,0,0,0,0,0,0,1
G4S5,G4050085,<profession>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050086,<action>,0,0,1,1,1,1,1,5,1,0
G4S5,G4050087,that,0,1,0,0,0,0,0,1,0,0
G4S5,G4050088,he,0,0,0,0,0,0,0,0,0,1
G4S5,G4050089,should,0,0,0,0,0,0,0,0,0,1
G4S5,G4050090,<action>,1,0,1,0,0,0,0,2,0,0
G4S5,G4050091,and,0,0,0,0,0,0,0,0,0,1
G4S5,G4050092,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050093,"<character>,",1,1,1,1,1,1,1,7,1,0
G4S5,G4050094,the,0,0,0,0,0,0,0,0,0,1
G4S5,G4050095,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050096,<profession>,0,1,1,1,1,1,1,6,1,0
G4S5,G4050097,who,0,0,0,0,0,0,0,0,0,1
G4S5,G4050098,can,0,0,0,0,0,0,0,0,0,1
G4S5,G4050099,<action>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050100,even,0,0,0,0,0,0,0,0,0,1
G4S5,G4050101,<objects>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050102,<action>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050103,The,0,0,0,0,0,0,0,0,0,1
G4S5,G4050104,<person>,0,1,1,0,0,0,0,2,0,0
G4S5,G4050105,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050106,his,0,0,0,0,0,0,0,0,0,1
G4S5,G4050107,<body_part>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050108,"again,",1,1,1,1,1,1,1,7,1,0
G4S5,G4050109,<comparative>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050110,than,0,0,0,0,0,0,0,0,0,1
G4S5,G4050111,before.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050112,The,0,0,0,0,0,0,0,0,0,1
G4S5,G4050113,<profession>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050114,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050115,the,0,0,0,0,0,0,0,0,0,1
G4S5,G4050116,<person>,0,1,1,1,1,1,1,6,1,0
G4S5,G4050117,that,0,0,0,0,0,0,0,0,0,1
G4S5,G4050118,it,0,0,0,0,0,0,0,0,0,1
G4S5,G4050119,would,0,0,0,0,0,0,0,0,0,1
G4S5,G4050120,be,0,0,0,0,0,0,0,0,0,1
G4S5,G4050121,<comparative>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050122,to,0,0,0,0,0,0,0,0,0,1
G4S5,G4050123,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050124,<character>,0,1,1,0,1,1,1,5,1,0
G4S5,G4050125,than,1,0,0,0,0,0,0,1,0,0
G4S5,G4050126,to,0,0,0,0,0,0,0,0,0,1
G4S5,G4050127,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050128,a,0,0,0,0,0,0,0,0,0,1
G4S5,G4050129,<profession>.,1,1,1,1,1,1,1,7,1,0
G4S5,G4050130,The,0,0,0,0,0,0,0,0,0,1
G4S5,G4050131,<emotion>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050132,<person>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050133,<action>,0,1,1,1,1,1,0,5,1,0
G4S5,G4050134,that,1,0,0,0,0,0,0,1,0,0
G4S5,G4050135,he,0,0,0,0,0,0,0,0,0,1
G4S5,G4050136,could,0,0,0,0,0,0,0,0,0,1
G4S5,G4050137,not,0,0,0,0,0,0,0,0,0,1
G4S5,G4050138,<action>,0,0,0,0,0,0,0,0,0,1
G4S5,G4050139,<character>,0,1,1,1,1,1,1,6,1,0
G4S5,G4050140,because,1,0,0,0,0,0,0,1,0,0
G4S5,G4050141,he,0,0,0,0,0,0,0,0,0,1
G4S5,G4050142,was,0,0,0,0,0,0,0,0,0,1
G4S5,G4050143,<character>,0,0,1,0,0,0,0,1,0,0
G4S5,G4050144,himself.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060001,A,0,0,0,0,0,0,0,0,0,1
G4S6,G4060002,<animal>,0,0,1,1,0,0,0,2,0,0
G4S6,G4060003,<action>,1,1,0,0,0,0,0,2,0,0
G4S6,G4060004,in,0,0,0,0,0,0,0,0,0,1
G4S6,G4060005,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060006,<adjective_size>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060007,<plant>,0,1,1,1,1,1,1,6,1,0
G4S6,G4060008,<action>,0,1,1,0,0,0,0,2,0,0
G4S6,G4060009,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060010,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060011,<quantity>,1,0,1,0,0,0,0,2,0,0
G4S6,G4060012,of,0,0,0,0,0,0,0,0,0,1
G4S6,G4060013,<food>,0,1,1,1,1,0,0,4,0,0
G4S6,G4060014,in,0,0,0,0,0,0,0,0,0,1
G4S6,G4060015,her,0,0,0,0,0,0,0,0,0,1
G4S6,G4060016,<body_part>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060017,Along,0,0,0,0,0,0,0,0,0,1
G4S6,G4060018,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060019,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060020,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060021,<animal>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060022,He,0,0,0,0,0,0,0,0,0,1
G4S6,G4060023,<action>,0,0,0,0,0,0,1,1,0,0
G4S6,G4060024,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060025,<animal>,0,1,1,0,0,0,0,2,0,0
G4S6,G4060026,would,0,0,0,0,0,0,0,0,0,1
G4S6,G4060027,<action>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060028,at,1,0,0,0,0,0,0,1,0,0
G4S6,G4060029,his,0,0,0,0,0,0,0,0,0,1
G4S6,G4060030,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060031,<body_part>,0,1,1,1,1,1,1,6,1,0
G4S6,G4060032,and,0,0,0,0,0,0,0,0,0,1
G4S6,G4060033,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060034,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060035,<food>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060036,He,0,0,0,0,0,0,0,0,0,1
G4S6,G4060037,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060038,in,0,0,1,0,0,0,0,1,0,0
G4S6,G4060039,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060040,"<animal>,",1,1,1,1,1,1,1,7,1,0
G4S6,G4060041,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060042,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060043,<adjective>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060044,<body_part>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060045,But,0,1,0,0,0,0,0,1,0,0
G4S6,G4060046,she,0,0,1,0,0,0,0,1,0,0
G4S6,G4060047,didn't,0,0,0,0,0,0,0,0,0,1
G4S6,G4060048,even,0,0,0,0,0,0,0,0,0,1
G4S6,G4060049,<action>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060050,The,0,0,0,0,0,0,0,0,0,1
G4S6,G4060051,<adjective_size>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060052,<adjective_color>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060053,<animal>,0,1,1,1,1,0,0,4,0,0
G4S6,G4060054,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060055,to,0,0,0,0,0,0,0,0,0,1
G4S6,G4060056,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060057,"<animal>,",1,1,1,1,1,1,1,7,1,0
G4S6,G4060058,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060059,her,0,0,1,0,0,0,0,1,0,0
G4S6,G4060060,to,0,0,0,0,0,0,0,0,0,1
G4S6,G4060061,<action>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060062,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060063,<food>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060064,He,0,0,0,0,0,0,0,0,0,1
G4S6,G4060065,<action>,0,1,1,0,0,0,0,2,0,0
G4S6,G4060066,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060067,<container>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060068,of,0,0,0,0,0,0,0,0,0,1
G4S6,G4060069,<substance>,0,0,1,1,1,0,1,4,0,0
G4S6,G4060070,in,0,0,0,0,0,0,0,0,0,1
G4S6,G4060071,<concept>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060072,But,0,1,0,0,0,0,0,1,0,0
G4S6,G4060073,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060074,<animal>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060075,did,0,0,0,0,0,0,0,0,0,1
G4S6,G4060076,not,0,0,0,0,0,0,0,0,0,1
G4S6,G4060077,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060078,<substance>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060079,And,0,0,0,0,0,0,0,0,0,1
G4S6,G4060080,she,0,0,1,0,0,0,0,1,0,0
G4S6,G4060081,did,0,0,0,0,0,0,0,0,0,1
G4S6,G4060082,not,0,0,1,0,0,0,0,1,0,0
G4S6,G4060083,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060084,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060085,<food>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060086,Along,0,0,1,0,0,0,0,1,0,0
G4S6,G4060087,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060088,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060089,<adjective>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060090,<animal>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060091,He,0,0,0,0,0,0,0,0,0,1
G4S6,G4060092,<action>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060093,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060094,<animal>,1,1,1,0,0,0,0,3,0,0
G4S6,G4060095,to,0,0,0,0,0,0,0,0,0,1
G4S6,G4060096,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060097,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060098,<food>,1,1,1,1,1,1,1,7,1,0
G4S6,G4060099,or,0,1,0,0,0,0,0,1,0,0
G4S6,G4060100,he,0,0,0,0,0,0,0,0,0,1
G4S6,G4060101,would,0,0,0,0,0,0,0,0,0,1
G4S6,G4060102,<action>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060103,her,0,0,0,0,0,0,0,0,0,1
G4S6,G4060104,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060105,<activity>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060106,But,0,0,0,0,0,0,0,0,0,1
G4S6,G4060107,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060108,<animal>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060109,did,0,0,0,0,0,0,0,0,0,1
G4S6,G4060110,not,0,0,0,0,0,0,0,0,0,1
G4S6,G4060111,<action>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060112,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060113,"<food>,",1,1,1,1,1,1,1,7,1,0
G4S6,G4060114,even,0,0,0,0,0,0,0,0,0,1
G4S6,G4060115,though,0,1,1,0,0,0,0,2,0,0
G4S6,G4060116,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060117,<animal>'s,1,0,1,0,0,0,0,2,0,0
G4S6,G4060118,<adjective_size>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060119,<body_part>,0,1,1,1,1,0,1,5,1,0
G4S6,G4060120,<action>,0,0,0,0,0,0,0,0,0,1
G4S6,G4060121,up,0,0,0,0,0,0,0,0,0,1
G4S6,G4060122,a,0,0,0,0,0,0,0,0,0,1
G4S6,G4060123,<structure>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060124,of,0,0,0,0,0,0,0,0,0,1
G4S6,G4060125,<substance>.,1,1,1,1,1,1,1,7,1,0
G4S6,G4060126,The,0,0,0,0,0,0,0,0,0,1
G4S6,G4060127,<animal>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060128,was,0,0,0,0,0,0,0,0,0,1
G4S6,G4060129,<state>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060130,to,0,0,0,0,0,0,0,0,0,1
G4S6,G4060131,<action>,0,0,1,0,0,0,0,1,0,0
G4S6,G4060132,the,0,0,0,0,0,0,0,0,0,1
G4S6,G4060133,<food>,1,1,1,1,1,1,1,7,1,0
G4S6,G4060134,when,0,0,0,1,0,0,0,1,0,0
